geoid,geoName,year,sector,establishments,employment,wages,gdp
12000,Florida,2012,Tourism and Recreation,21339,365831.333,7834200088,17274379099.146
12000,Florida,2012,Marine Transportation,1390,50366.083,2747887472,6149685796.219
12000,Florida,2012,Ocean Economy,24689,436767.417,11557430819,25703310742.889
12000,Florida,2013,Living Resources,547,3596.75,117564279,328622122.02
12000,Florida,2013,Offshore Mineral Resources,299,1315.75,64156704,337357226.029
12000,Florida,2013,Ship and Boat Building,431,9648.25,443809797,832918592.248
12000,Florida,2013,Marine Transportation,1466,51486.5,2821084963,6751781867.051
12000,Florida,2013,Ocean Economy,24525,446835.25,11994843320,26263808289.971
12000,Florida,2005,Tourism and Recreation,17356,320194,5888105808,13487038606.414
12000,Florida,2005,Marine Transportation,1229,52785,2343064139,4940465478.143
12000,Florida,2005,Ocean Economy,20564,403389,9425365110,21120536302.12
12000,Florida,2006,Marine Construction,767,10113,489365369,1135249422.772
12000,Florida,2006,Living Resources,571,3720,120425363,340641852.126
12000,Florida,2006,Offshore Mineral Resources,287,2353,104339370,361816725.506
12000,Florida,2006,Ship and Boat Building,389,14535,559438521,933016219.079
12000,Florida,2006,Tourism and Recreation,17805,326251,6270338127,14129924359.566
12000,Florida,2006,Marine Transportation,1247,55092,2549428413,6285562074.945
12000,Florida,2006,Ocean Economy,21066,412067,10093335163,23186210653.995
12000,Florida,2007,Marine Construction,803,9659,497583359,1143940175.042
12000,Florida,2007,Living Resources,531,3417,110473283,306070191.489
12000,Florida,2007,Offshore Mineral Resources,297,2282,99271711,361190750.978
12000,Florida,2007,Ship and Boat Building,378,14480,569693024,1269183380.322
12000,Florida,2007,Tourism and Recreation,18294,333600,6657327763,14467448682.784
12000,Florida,2007,Marine Transportation,1217,55357,2635965228,6556204704.809
12000,Florida,2007,Ocean Economy,21520,418798,10570314368,24104037885.424
12000,Florida,2008,Marine Construction,742,8760,454440481,925523271.788
12000,Florida,2008,Living Resources,522,3342,109514555,280876580.644
12000,Florida,2008,Offshore Mineral Resources,337,2007,89572616,459074832.511
12000,Florida,2008,Ship and Boat Building,418,13493,544499829,1221771471.244
12000,Florida,2008,Tourism and Recreation,20010,333904,6678294497,14557233363.813
12000,Florida,2008,Marine Transportation,1336,55173,2701500407,6995651109.49
12000,Florida,2008,Ocean Economy,23365,416681,10577822385,24440130629.491
12000,Florida,2009,Marine Construction,690,7523,395606060,807613809.917
12000,Florida,2009,Living Resources,509,3156,101136992,287567211.482
12000,Florida,2009,Offshore Mineral Resources,325,1513,66643581,278173702.081
12000,Florida,2009,Ship and Boat Building,411,9016,370760465,977474388.701
12000,Florida,2009,Tourism and Recreation,20777,329574,6585220913,14432370549.274
12000,Florida,2005,Marine Construction,719,10214,468172240,1155540361.551
12000,Florida,2005,Living Resources,603,4243,125314302,323110492.78
12000,Florida,2005,Offshore Mineral Resources,255,2379,102918409,291639932.546
12000,Florida,2005,Ship and Boat Building,402,13571,497790212,922741430.686
12000,Florida,2013,Marine Construction,761,7517.583,379872437,670981068.96
12000,Florida,2013,Tourism and Recreation,21021,373270.417,8168355140,17342147413.663
12000,Florida,2016,Marine Construction,832,8363.083,448012881,901005734.384
12000,Florida,2016,Living Resources,922,6797.333,280007837,794540466.811
12000,Florida,2016,Offshore Mineral Resources,297,1415.917,80854963,232126709.83
12000,Florida,2016,Ship and Boat Building,483,12042.083,591419018,1132113147.754
12000,Florida,2016,Tourism and Recreation,18703,410062.167,9737003667,20656170806.788
12000,Florida,2016,Marine Transportation,1512,57576.417,3498625426,7243357103.867
12000,Florida,2016,Ocean Economy,22749,496257,14635923792,30959313969.434
12000,Florida,2017,Marine Construction,885,9052.5,504843796,1026756160.871
12000,Florida,2017,Living Resources,919,6864.583,280067805,778454392.476
12000,Florida,2017,Offshore Mineral Resources,280,1522.417,89424046,305272940.307
12000,Florida,2017,Ship and Boat Building,494,12358.417,611986009,1136967438.519
12000,Florida,2017,Tourism and Recreation,18070,408844.083,9922648498,21398822443.996
12000,Florida,2017,Marine Transportation,1517,59904.5,3797829253,7420413233.778
12000,Florida,2017,Ocean Economy,22165,498546.5,15206799407,32066686609.948
12000,Florida,2018,Marine Construction,872,9374.5,549750121,1114404916.536
12000,Florida,2018,Living Resources,916,6855.5,284031858,761645843.624
12000,Florida,2018,Offshore Mineral Resources,285,1593.333,92805968,342806734.499
12000,Florida,2018,Ship and Boat Building,491,13113.583,672231504,1224408017.94
12000,Florida,2018,Tourism and Recreation,19143,427574.75,10843584816,22284397583.137
12000,Florida,2018,Marine Transportation,1544,62929,4145761977,8283937901.322
12000,Florida,2018,Ocean Economy,23251,521440.667,16588166244,34011600997.057
12000,Florida,2019,Marine Construction,909,9941.583,595356642,1204694762.042
12000,Florida,2019,Living Resources,920,7155.333,304081744,804427267.376
12000,Florida,2019,Offshore Mineral Resources,287,1547.583,89524644,313327111.863
12000,Florida,2019,Ship and Boat Building,497,13152.25,686425101,1191043078.743
12000,Florida,2019,Tourism and Recreation,19627,437107,11433308673,24131890848.617
12000,Florida,2019,Marine Transportation,1539,87956.333,5035770407,9326086589.486
12000,Florida,2019,Ocean Economy,23779,556860.083,18144467211,36971469658.128
12000,Florida,2014,Marine Construction,761,7686.75,400877223,762332749.537
12000,Florida,2014,Living Resources,559,3882.5,128401333,374048207.068
12000,Florida,2014,Offshore Mineral Resources,328,1398.5,73033621,265490604.181
12000,Florida,2014,Ship and Boat Building,442,10422.083,496980920,832795507.11
12000,Florida,2014,Tourism and Recreation,19835,379760.833,8573128715,17569051291.31
12000,Florida,2014,Marine Transportation,1473,52780.667,3064181344,7335866144.364
12000,Florida,2014,Ocean Economy,23398,455931.333,12736603156,27139584503.569
12000,Florida,2015,Marine Construction,848,7799.083,407899400,796497049.055
12000,Florida,2015,Living Resources,596,3967.25,137666204,417607855.112
12000,Florida,2015,Offshore Mineral Resources,319,1375.333,79397256,214342039.072
12000,Florida,2015,Ship and Boat Building,487,11879.5,584127085,1052031959.235
12000,Florida,2015,Tourism and Recreation,19920,397154.583,9285501963,19413912928.345
12000,Florida,2015,Marine Transportation,1515,55157.917,3348186701,7300792655.646
12000,Florida,2015,Ocean Economy,23685,477333.667,13842778609,29195184486.465
12000,Florida,2020,Marine Construction,890,10092.917,637136879,1259062286.601
12000,Florida,2020,Living Resources,915,6964.417,313122458,814447205.364
12000,Florida,2020,Offshore Mineral Resources,297,1562.417,108530652,330224391.344
12000,Florida,2020,Ship and Boat Building,505,12869.667,696398863,909931202.591
12000,Florida,2020,Tourism and Recreation,19808,355998.167,9402504514,18523610796.246
12000,Florida,2020,Marine Transportation,1574,89763.5,5313494544,8300550296.938
12000,Florida,2020,Ocean Economy,23989,477251.083,16471187910,30137826179.084
13000,Georgia,2020,Marine Construction,26,213.417,9920677,21984134.203
13000,Georgia,2020,Living Resources,139,1809.083,83079152,231419563.112
13000,Georgia,2020,Offshore Mineral Resources,9,48.167,2585372,7533706.342
13000,Georgia,2020,Ship and Boat Building,31,1462.083,69115198,136557546.507
13000,Georgia,2020,Tourism and Recreation,956,15010,308178133,607803828.837
13000,Georgia,2020,Marine Transportation,186,8589.333,442744821,622794443.192
13000,Georgia,2020,Ocean Economy,1347,27132.083,915623353,1628093222.194
13000,Georgia,2012,Marine Construction,SUP,SUP,SUP,SUP
13000,Georgia,2005,Marine Construction,24,196,8006945,20178131.156
13000,Georgia,2005,Living Resources,92,885,29523103,114293365.294
13000,Georgia,2005,Offshore Mineral Resources,13,64,2168414,4289670.248
13000,Georgia,2005,Ship and Boat Building,26,2234,67184636,145997042.301
13000,Georgia,2005,Tourism and Recreation,747,14831,230656691,519043557.119
13000,Georgia,2005,Marine Transportation,124,3967,154337004,254163485.673
13000,Georgia,2005,Ocean Economy,1026,22180,491876793,1057965251.79
13000,Georgia,2006,Marine Construction,25,200,7510708,18074593.087
13000,Georgia,2006,Living Resources,95,997,28421237,91493761.365
13000,Georgia,2006,Offshore Mineral Resources,13,64,2164296,4339452.252
13000,Georgia,2006,Ship and Boat Building,23,2184,67247924,160919620.506
13000,Georgia,2006,Tourism and Recreation,778,15551,260822481,580025505.103
13000,Georgia,2006,Marine Transportation,123,4132,166910257,295506069.796
13000,Georgia,2006,Ocean Economy,1057,23131,533076903,1150359002.109
13000,Georgia,2007,Marine Construction,25,188,8094258,18501223.182
13000,Georgia,2007,Living Resources,83,975,30135888,96111244.297
13000,Georgia,2007,Offshore Mineral Resources,12,78,2570329,4924230.601
13000,Georgia,2007,Ship and Boat Building,25,2009,64095407,144360376.253
13000,Georgia,2007,Tourism and Recreation,788,15713,266025540,557760957.394
13000,Georgia,2007,Marine Transportation,122,5220,219559877,366674176.816
13000,Georgia,2007,Ocean Economy,1055,24185,590481299,1188332208.541
13000,Georgia,2008,Marine Construction,25,168,6447154,13109553.002
13000,Georgia,2008,Living Resources,80,900,30196893,92533157.067
13000,Georgia,2008,Offshore Mineral Resources,11,62,2218690,4447280.956
13000,Georgia,2008,Ship and Boat Building,28,1539,48883642,91002987.828
13000,Georgia,2014,Offshore Mineral Resources,SUP,SUP,SUP,SUP
13000,Georgia,2012,Offshore Mineral Resources,SUP,SUP,SUP,SUP
13000,Georgia,2016,Marine Construction,21,142,5878553,13370656.346
13000,Georgia,2016,Living Resources,141,1997.833,78653821,232208131.941
13000,Georgia,2016,Offshore Mineral Resources,7,25.917,1018812,1403169.617
13000,Georgia,2016,Ship and Boat Building,21,1248.083,51819787,128514610.089
13000,Georgia,2016,Tourism and Recreation,924,17394.583,309941949,644334172.489
13000,Georgia,2016,Marine Transportation,169,7491.417,310296764,492477891.153
13000,Georgia,2016,Ocean Economy,1283,28299.833,757609686,1512308631.636
13000,Georgia,2017,Marine Construction,22,183.5,9513833,21988963.908
13000,Georgia,2017,Living Resources,135,1941,79198716,229127557.273
13000,Georgia,2017,Ship and Boat Building,23,1536.25,62813377,167597564.617
13000,Georgia,2017,Tourism and Recreation,901,17352.417,318464725,655311146.867
13000,Georgia,2017,Marine Transportation,164,7529.5,332974913,503163612.913
13000,Georgia,2017,Ocean Economy,1251,28572.917,804104470,1578998817.196
13000,Georgia,2018,Marine Construction,26,210.167,9699986,21884609.301
13000,Georgia,2018,Living Resources,136,1937.75,81911284,238381266.077
13000,Georgia,2018,Offshore Mineral Resources,SUP,SUP,SUP,SUP
13000,Georgia,2018,Ship and Boat Building,SUP,SUP,SUP,SUP
13000,Georgia,2018,Tourism and Recreation,907,17621.417,337006700,728796701.55
13000,Georgia,2018,Marine Transportation,170,8499.583,382116662,575011502.356
13000,Georgia,2018,Ocean Economy,1270,29948.667,882771503,1724240760.294
13000,Georgia,2019,Marine Construction,26,205.75,9653880,21747429.683
13000,Georgia,2019,Living Resources,131,1944.083,83731131,251521435.363
13000,Georgia,2019,Offshore Mineral Resources,8,33.75,1623196,4516106.48
13000,Georgia,2019,Ship and Boat Building,24,1642.583,71956577,186544837.777
13000,Georgia,2019,Tourism and Recreation,926,17556.917,347277209,758987739.567
13000,Georgia,2019,Marine Transportation,177,8676.667,402669385,600462578.433
13000,Georgia,2019,Ocean Economy,1292,30059.75,916911378,1823780127.302
13000,Georgia,2014,Marine Construction,19,130.333,5241648,10682175.098
13000,Georgia,2014,Living Resources,90,918.667,33755015,108067069.807
13000,Georgia,2014,Tourism and Recreation,874,15778.583,266017654,562353882.443
13000,Georgia,2014,Marine Transportation,144,6527.667,286264727,480454089.856
13000,Georgia,2014,Ocean Economy,1152,24310.667,628276219,1252172186.162
13000,Georgia,2015,Marine Construction,20,124.75,4926243,11037365.183
13000,Georgia,2015,Living Resources,99,1085.25,40086577,133981057.559
13000,Georgia,2015,Offshore Mineral Resources,7,20.083,816483,1247191.211
13000,Georgia,2015,Ship and Boat Building,18,1061.083,43424905,97069187.532
13000,Georgia,2015,Tourism and Recreation,903,16669.5,293714379,637306723.959
13000,Georgia,2015,Marine Transportation,155,7120.25,326658538,521586089.684
13000,Georgia,2015,Ocean Economy,1202,26080.917,709627125,1402227615.127
13000,Georgia,2021,Marine Construction,28,195.833,10321624,23256572.71
13000,Georgia,2021,Living Resources,137,1746.167,88786515,262353120.232
13000,Georgia,2021,Offshore Mineral Resources,9,51.917,3002083,10591959.295
13000,Georgia,2021,Ship and Boat Building,38,1649.833,73494551,196201008.894
13000,Georgia,2021,Tourism and Recreation,1005,15842.25,371620181,862507681.549
13000,Georgia,2021,Marine Transportation,200,10912.083,551635777,791208429.5
13000,Georgia,2021,Ocean Economy,1417,30398.083,1098860731,2146118772.18
13000,Georgia,2010,Marine Construction,20,136,5296075,11083667.689
13000,Georgia,2010,Living Resources,76,691,22582399,71876833.314
13000,Georgia,2010,Offshore Mineral Resources,11,35,1388177,3416615.392
13000,Georgia,2010,Ship and Boat Building,24,736,25156557,55026557.452
13000,Georgia,2010,Tourism and Recreation,828,14094,236103532,483472878.191
13000,Georgia,2010,Marine Transportation,147,6342,245385002,444174705.231
13000,Georgia,2010,Ocean Economy,1106,22036,535911742,1069051257.269
13000,Georgia,2011,Marine Construction,18,138,4920629,10135212.688
13000,Georgia,2011,Living Resources,84,680,21868783,68480141.218
13000,Georgia,2011,Offshore Mineral Resources,8,30,1267160,2953970.393
13000,Georgia,2011,Ship and Boat Building,24,730,27126828,58257780.585
13000,Georgia,2011,Tourism and Recreation,826,14064,232090963,475778899.997
13000,Georgia,2011,Marine Transportation,140,6636,253951506,449220785.108
13000,Georgia,2011,Ocean Economy,1100,22279,541225869,1064826789.99
13000,Georgia,2012,Living Resources,84,996.5,31292732,107751287.928
13000,Georgia,2012,Ship and Boat Building,18,884.917,33569678,79237748.717
13000,Georgia,2012,Tourism and Recreation,846,14847.417,246365910,511353661.176
13000,Georgia,2012,Marine Transportation,142,7072,272974336,460214571.337
13000,Georgia,2012,Ocean Economy,1114,23969.667,590794513,1171428011.21
13000,Georgia,2013,Marine Construction,20,153,5853313,11063765.746
13000,Georgia,2013,Living Resources,96,997.583,32656715,107157688.978
13000,Georgia,2013,Offshore Mineral Resources,7,21.167,801213,1323586.895
13000,Georgia,2013,Ship and Boat Building,17,951.833,35481771,81089581.652
13000,Georgia,2013,Tourism and Recreation,848,14957.583,249899113,514304052.308
13000,Georgia,2013,Marine Transportation,149,6844.583,269958148,459020732.797
13000,Georgia,2013,Ocean Economy,1137,23925.75,594650273,1173959408.377
13000,Georgia,2017,Offshore Mineral Resources,SUP,SUP,SUP,SUP
13000,Georgia,2014,Ship and Boat Building,SUP,SUP,SUP,SUP
13000,Georgia,2008,Tourism and Recreation,837,15430,263861410,551417458.043
13000,Georgia,2008,Marine Transportation,134,6346,243307876,425693894.139
13000,Georgia,2008,Ocean Economy,1115,24447,594915665,1178204331.035
13000,Georgia,2009,Marine Construction,23,160,6243535,12573074.76
13000,Georgia,2009,Living Resources,78,783,24618655,92356511.225
13000,Georgia,2009,Offshore Mineral Resources,12,46,1890595,4131804.423
13000,Georgia,2009,Ship and Boat Building,25,645,20272825,36278707.001
13000,Georgia,2009,Tourism and Recreation,839,14456,235962244,483346343.376
13000,Georgia,2009,Marine Transportation,143,6074,218853702,382532155.654
13000,Georgia,2009,Ocean Economy,1120,22165,507841556,1011218596.439
22000,Louisiana,2006,Offshore Mineral Resources,731,22152,1695193168,12904542571.595
22000,Louisiana,2006,Ship and Boat Building,159,14510,635393635,974880790.857
22000,Louisiana,2006,Tourism and Recreation,2187,35950,632443058,1582457867.575
22000,Louisiana,2006,Marine Transportation,647,19815,1129849423,2272096805.557
22000,Louisiana,2006,Ocean Economy,4196,101843,4426532369,18446953428.765
22000,Louisiana,2007,Marine Construction,149,5637,288693452,513851072.652
22000,Louisiana,2007,Living Resources,299,3220,68439400,230518636.113
22000,Louisiana,2007,Offshore Mineral Resources,714,22479,1816225561,13404678123.226
22000,Louisiana,2005,Marine Construction,156,5133,187953258,340806646.82
22000,Louisiana,2005,Living Resources,320,3440,62768350,200632700.072
22000,Louisiana,2005,Offshore Mineral Resources,711,21035,1464767212,11091540525.379
22000,Louisiana,2005,Ship and Boat Building,151,14570,592395707,1118956907.326
22000,Louisiana,2005,Tourism and Recreation,2205,43524,662235853,1618799283.249
22000,Louisiana,2005,Marine Transportation,605,18845,931600556,1746379708.596
22000,Louisiana,2005,Ocean Economy,4148,106549,3901720936,16117115771.442
22000,Louisiana,2006,Marine Construction,152,6272,266067625,466416223.119
22000,Louisiana,2006,Living Resources,320,3142,67585460,246559170.06
22000,Louisiana,2007,Marine Transportation,640,21069,1365631835,2599084574.639
22000,Louisiana,2007,Ocean Economy,3998,107893,5003475829,19856711482.495
22000,Louisiana,2008,Marine Construction,150,5676,335724915,553069457.788
22000,Louisiana,2008,Living Resources,323,2962,68993136,202079227.144
22000,Louisiana,2008,Offshore Mineral Resources,738,24836,2152510597,14772362793.684
22000,Louisiana,2008,Ship and Boat Building,161,15165,758658627,1265178414.089
22000,Louisiana,2008,Tourism and Recreation,2074,41721,767327030,1746727061.893
22000,Louisiana,2008,Marine Transportation,644,21448,1439733031,2969915200.265
22000,Louisiana,2008,Ocean Economy,4090,111810,5522947336,21509332154.863
22000,Louisiana,2009,Marine Construction,140,5735,342560891,570176571.351
22000,Louisiana,2009,Living Resources,312,3402,92118178,319214720.017
22000,Louisiana,2009,Offshore Mineral Resources,740,22356,1939871849,10903980443.425
22000,Louisiana,2009,Ship and Boat Building,157,13349,664794346,1202316575.365
22000,Louisiana,2009,Tourism and Recreation,2090,40636,748552522,1687411652.443
22000,Louisiana,2009,Marine Transportation,607,20795,1351991424,2641382647.527
22000,Louisiana,2009,Ocean Economy,4046,106276,5139889210,17324482610.129
22000,Louisiana,2010,Marine Construction,149,6435,398005554,663214602.802
22000,Louisiana,2010,Living Resources,334,3169,92831734,353785733.615
22000,Louisiana,2010,Offshore Mineral Resources,765,21380,1859440982,10650272122.723
22000,Louisiana,2010,Ship and Boat Building,151,11864,612099990,1222354498.369
22000,Louisiana,2010,Tourism and Recreation,2229,41475,777262797,1772140466.307
22000,Louisiana,2010,Marine Transportation,613,19744,1313134756,2526853024.776
22000,Louisiana,2010,Ocean Economy,4241,104071,5052775813,17188620448.592
22000,Louisiana,2011,Marine Construction,147,6093,381901920,613747520.038
22000,Louisiana,2011,Living Resources,326,3133,102827007,336461342.605
22000,Louisiana,2011,Offshore Mineral Resources,734,21090,1912762451,10753994832.037
22000,Louisiana,2011,Ship and Boat Building,155,11436,648424512,1121481840.674
22000,Louisiana,2021,Marine Construction,144,5428.667,513684943,830921153.835
22000,Louisiana,2021,Living Resources,406,3859.917,155856247,508807916.218
22000,Louisiana,2021,Offshore Mineral Resources,524,13105,1467561413,7578039200.626
22000,Louisiana,2021,Ship and Boat Building,117,5198.75,339428970,611195645.84
22000,Louisiana,2021,Tourism and Recreation,2848,41705.667,1015669426,2277594743.3
22000,Louisiana,2021,Marine Transportation,553,18083.083,1390517762,2218171217.518
22000,Louisiana,2021,Ocean Economy,4592,87381.083,4882718761,14024729877.336
22000,Louisiana,2007,Ship and Boat Building,164,15452,738212699,1312789178.508
22000,Louisiana,2007,Tourism and Recreation,2032,40034,726272882,1795789897.358
22000,Louisiana,2011,Tourism and Recreation,2246,43660,825454142,1793126977.257
22000,Louisiana,2011,Marine Transportation,590,20120,1321110919,2367774255.327
22000,Louisiana,2011,Ocean Economy,4198,105535,5192480951,16986586767.937
22000,Louisiana,2012,Marine Construction,150,6197.833,359609704,562232771.619
22000,Louisiana,2012,Living Resources,328,3221,116600028,452226460.922
22000,Louisiana,2012,Offshore Mineral Resources,749,22826.917,2168320325,10440515887.333
22000,Louisiana,2012,Ship and Boat Building,154,10986.417,639827035,1016497467.25
22000,Louisiana,2012,Tourism and Recreation,2322,45116,859903669,1890593239.099
22000,Louisiana,2012,Marine Transportation,607,21248.167,1524345576,2598272973.718
22000,Louisiana,2012,Ocean Economy,4310,109596.333,5668606337,16960338799.941
22000,Louisiana,2013,Marine Construction,143,6301.417,344179847,531584517.071
22000,Louisiana,2013,Living Resources,319,3279.833,108053964,433883794.779
22000,Louisiana,2013,Offshore Mineral Resources,733,24557.667,2422308038,10010211054.746
22000,Louisiana,2013,Ship and Boat Building,145,10020.417,603244194,963752720.517
22000,Louisiana,2013,Tourism and Recreation,2351,47942.333,923756764,2095870836.065
22000,Louisiana,2013,Marine Transportation,562,22684.5,1712657030,3050186658.324
22000,Louisiana,2013,Ocean Economy,4253,114786.167,6114199837,17085489581.503
22000,Louisiana,2016,Marine Construction,122,4694.333,350118236,559751772.397
22000,Louisiana,2016,Living Resources,403,3901.917,140666013,446568328.663
22000,Louisiana,2016,Offshore Mineral Resources,613,17764.583,1894667502,4858992071.607
22000,Louisiana,2016,Ship and Boat Building,137,6167.75,362461678,703393113.529
22000,Louisiana,2016,Tourism and Recreation,2386,51586.417,1081322872,2508473562.477
22000,Louisiana,2016,Marine Transportation,560,20286,1430654417,2399816442.969
22000,Louisiana,2016,Ocean Economy,4221,104401,5259890718,11476995291.643
22000,Louisiana,2017,Marine Construction,120,5992.083,418336205,683258999.012
22000,Louisiana,2017,Living Resources,415,4093,147936658,483142603.246
22000,Louisiana,2017,Offshore Mineral Resources,577,15524.25,1599705009,5826111072.76
22000,Louisiana,2017,Ship and Boat Building,132,5550.083,334479817,618233024.134
22000,Louisiana,2017,Tourism and Recreation,2484,52205.583,1117393237,2604477252.766
22000,Louisiana,2017,Marine Transportation,545,18598.667,1309351973,2153653687.415
22000,Louisiana,2017,Ocean Economy,4273,101963.667,4927202899,12368876639.333
22000,Louisiana,2018,Marine Construction,127,7009.083,484195033,775688105.487
22000,Louisiana,2018,Living Resources,414,4148.333,164024734,501167683.284
22000,Louisiana,2018,Offshore Mineral Resources,564,16242,1769259670,6853386476.319
22000,Louisiana,2018,Ship and Boat Building,124,5083.583,325284131,576313660.53
22000,Louisiana,2018,Tourism and Recreation,2569,52269.333,1149024790,2506640292.002
22000,Louisiana,2018,Marine Transportation,542,19153.667,1362861916,2281488681.535
22000,Louisiana,2018,Ocean Economy,4340,103906,5254650274,13494684899.157
22000,Louisiana,2019,Marine Construction,136,8384.583,613011798,987084277.422
22000,Louisiana,2019,Living Resources,397,4204.75,158037053,456366096.882
22000,Louisiana,2019,Offshore Mineral Resources,577,16506.167,1862284984,6112417548.436
22000,Louisiana,2019,Ship and Boat Building,121,5326.75,348359507,638968205.373
22000,Louisiana,2019,Tourism and Recreation,2666,53557.167,1226462611,2529223512.557
22000,Louisiana,2019,Marine Transportation,540,20252,1474706281,2478200060.423
22000,Louisiana,2019,Ocean Economy,4437,108231.417,5682862234,13202259701.095
22000,Louisiana,2014,Marine Construction,133,4531.083,290571918,445233483.714
22000,Louisiana,2014,Living Resources,320,2924,99499712,342575585.377
22000,Louisiana,2014,Offshore Mineral Resources,749,23860.917,2518193151,9728185171.108
22000,Louisiana,2014,Ship and Boat Building,139,9899.667,602470910,1012668067.478
22000,Louisiana,2014,Tourism and Recreation,2409,50728.5,998088878,2318123670.676
22000,Louisiana,2014,Marine Transportation,569,24030,1905221629,3378047522.843
22000,Louisiana,2014,Ocean Economy,4319,115974.167,6414046198,17224833501.196
22000,Louisiana,2015,Marine Construction,117,4814.167,352905373,549066430.423
22000,Louisiana,2015,Living Resources,301,3080.083,126681670,421134264.825
22000,Louisiana,2015,Offshore Mineral Resources,686,22457.583,2385284708,6051493740.823
22000,Louisiana,2015,Ship and Boat Building,139,8063.083,475829900,889187708.852
22000,Louisiana,2015,Tourism and Recreation,2335,50420.833,1037446824,2449098680.789
22000,Louisiana,2015,Marine Transportation,553,23461.75,1763135835,3026324058.094
22000,Louisiana,2015,Ocean Economy,4131,112297.5,6141284310,13386304883.805
22000,Louisiana,2020,Marine Construction,141,5885.917,488066748,807422837.643
22000,Louisiana,2020,Living Resources,399,3827.667,153927743,456049965.01
22000,Louisiana,2020,Offshore Mineral Resources,552,14125.583,1612793070,3030713704.797
22000,Louisiana,2020,Ship and Boat Building,116,5316.417,343107433,474803185.921
22000,Louisiana,2020,Tourism and Recreation,2699,39027.583,868407306,1759147193.514
22000,Louisiana,2020,Marine Transportation,528,18699.333,1373905340,2137384669.221
22000,Louisiana,2020,Ocean Economy,4435,86882.5,4840207640,8665521556.106
23000,Maine,2020,Marine Construction,39,270.917,17028655,22581084.159
23000,Maine,2020,Living Resources,811,3330.917,153428663,433082927.184
23000,Maine,2020,Offshore Mineral Resources,13,53.167,2631792,11516464.07
23000,Maine,2020,Ship and Boat Building,87,13271.833,958856117,633153183.935
23000,Maine,2020,Tourism and Recreation,2525,24550.5,685213008,1426635485.5
23000,Maine,2020,Marine Transportation,59,2325,109983189,136415542.693
23000,Maine,2020,Ocean Economy,3534,43802.333,1927141424,2663384687.541
23000,Maine,2005,Living Resources,396,1742,50214695,159731291.012
23000,Maine,2005,Offshore Mineral Resources,20,64,2119943,4992589.859
23000,Maine,2005,Ship and Boat Building,98,11387,635017188,611569635.497
23000,Maine,2005,Tourism and Recreation,2138,27008,441408400,949281977.604
23000,Maine,2005,Marine Transportation,76,2024,67988871,117143961.452
23000,Maine,2005,Ocean Economy,2757,42419,1204996656,1860105389.407
23000,Maine,2006,Marine Construction,28,191,8646479,17348716.661
23000,Maine,2006,Living Resources,419,1651,53649842,184753272.274
23000,Maine,2006,Offshore Mineral Resources,19,70,2252317,5387994.599
23000,Maine,2006,Ship and Boat Building,99,10980,628712124,629415822.601
23000,Maine,2006,Tourism and Recreation,2054,26829,456825814,979015543.968
23000,Maine,2006,Marine Transportation,68,1910,62504459,163831534.409
23000,Maine,2006,Ocean Economy,2687,41633,1212591035,1979752884.512
23000,Maine,2007,Marine Construction,27,176,9537353,18099448.031
23000,Maine,2007,Living Resources,416,1621,52600568,171657504.485
23000,Maine,2007,Offshore Mineral Resources,18,53,2281485,7205488.014
23000,Maine,2007,Ship and Boat Building,103,11104,689266850,660814546.174
23000,Maine,2007,Tourism and Recreation,2039,27151,475985893,989868239.683
23000,Maine,2007,Marine Transportation,69,1858,63046016,164408723.533
23000,Maine,2007,Ocean Economy,2672,41967,1292718165,2012053949.92
23000,Maine,2008,Marine Construction,30,178,9402700,16266701.752
23000,Maine,2008,Living Resources,420,1578,50767403,160281955.268
23000,Maine,2008,Offshore Mineral Resources,19,53,2521509,11168707.624
23000,Maine,2008,Ship and Boat Building,94,11277,702806447,669774230.449
23000,Maine,2008,Tourism and Recreation,2050,26815,475849322,954749114.141
23000,Maine,2008,Marine Transportation,79,3684,122027221,206492301.727
23000,Maine,2008,Ocean Economy,2692,43587,1363374602,2018733010.961
23000,Maine,2009,Marine Construction,33,178,9318116,18486940.967
23000,Maine,2009,Living Resources,423,1621,50133555,166373515.092
23000,Maine,2009,Offshore Mineral Resources,23,33,1161774,5631652.961
23000,Maine,2009,Ship and Boat Building,90,10874,695341044,682623728.273
23000,Maine,2009,Tourism and Recreation,2106,26663,469778896,942796152.776
23000,Maine,2009,Marine Transportation,80,3194,111101259,194693028.963
23000,Maine,2009,Ocean Economy,2755,42564,1336834644,2010605019.033
23000,Maine,2010,Marine Construction,34,195,10443475,20691855.506
23000,Maine,2010,Living Resources,410,1631,56246665,193692999.241
23000,Maine,2010,Offshore Mineral Resources,19,39,1500665,3212882.774
23000,Maine,2010,Ship and Boat Building,86,11120,735342490,754420283.935
23000,Maine,2010,Tourism and Recreation,2171,27583,500215821,1013969072.561
23000,Maine,2010,Marine Transportation,82,3141,112830880,192216786.85
23000,Maine,2010,Ocean Economy,2802,43712,1416579996,2178203880.867
23000,Maine,2011,Marine Construction,33,187,10936720,19543582.364
23000,Maine,2011,Living Resources,425,1622,62746305,203391028.319
23000,Maine,2011,Offshore Mineral Resources,15,49,1885763,3616500.226
23000,Maine,2011,Ship and Boat Building,79,10980,739792163,733199101.865
23000,Maine,2011,Tourism and Recreation,2358,29118,531078352,1082558749.463
