,geoName,year,sector,establishments,employment,wages,gdp,State,adt,sla,ugos,ugosa,vgos,vgosa
496,Delaware,2019,Professional and Business Services,9430.0,64126.0,5291777325.0,8751700000.0,Delaware,-0.0705,0.06520000000000001,-0.03698,0.02394,-0.1527,-0.11240000000000001
497,Delaware,2019,Leisure and Hospitality,2718.0,53126.0,1129733351.0,2206300000.0,Delaware,-0.0705,0.06520000000000001,-0.03698,0.02394,-0.1527,-0.11240000000000001
498,Delaware,2019,Natural Resources and Mining,180.0,1471.0,61980801.0,506500000.0,Delaware,-0.0705,0.06520000000000001,-0.03698,0.02394,-0.1527,-0.11240000000000001
499,Delaware,2019,Financial Activities,2915.0,48222.0,4698677506.0,34257800000.0,Delaware,-0.0705,0.06520000000000001,-0.03698,0.02394,-0.1527,-0.11240000000000001
500,Delaware,2019,Education and Health Services,5642.0,113754.0,6486365113.0,6273600000.0,Delaware,-0.0705,0.06520000000000001,-0.03698,0.02394,-0.1527,-0.11240000000000001
501,Delaware,2019,Other Services,2052.0,12125.0,432068434.0,1083600000.0,Delaware,-0.0705,0.06520000000000001,-0.03698,0.02394,-0.1527,-0.11240000000000001
502,Delaware,2019,Information,498.0,3905.0,273449341.0,1033100000.0,Delaware,-0.0705,0.06520000000000001,-0.03698,0.02394,-0.1527,-0.11240000000000001
503,Delaware,2019,All Industries Total,34417.0,452777.0,26478078304.0,77082400000.0,Delaware,-0.0705,0.06520000000000001,-0.03698,0.02394,-0.1527,-0.11240000000000001
504,Delaware,2019,Public Administration,230.0,13871.0,843357758.0,7881500000.0,Delaware,-0.0705,0.06520000000000001,-0.03698,0.02394,-0.1527,-0.11240000000000001
505,Delaware,2019,Manufacturing,663.0,27298.0,1806919537.0,4856200000.0,Delaware,-0.0705,0.06520000000000001,-0.03698,0.02394,-0.1527,-0.11240000000000001
507,Delaware,2006,Marine Construction,33.0,245.0,12122570.0,21699979.621,Delaware,-0.11478,0.02092,-0.01906,0.04184,-0.09308,-0.05276000000000001
508,Delaware,2006,Living Resources,28.0,311.0,9143811.0,16881368.134,Delaware,-0.11478,0.02092,-0.01906,0.04184,-0.09308,-0.05276000000000001
509,Delaware,2006,Offshore Mineral Resources,14.0,43.0,1753865.0,2707289.003,Delaware,-0.11478,0.02092,-0.01906,0.04184,-0.09308,-0.05276000000000001
510,Delaware,2006,Tourism and Recreation,1125.0,17368.0,262814325.0,560357994.347,Delaware,-0.11478,0.02092,-0.01906,0.04184,-0.09308,-0.05276000000000001
511,Delaware,2006,Marine Transportation,73.0,2904.0,108242528.0,172749493.728,Delaware,-0.11478,0.02092,-0.01906,0.04184,-0.09308,-0.05276000000000001
512,Delaware,2006,Ocean Economy,1274.0,20875.0,394359516.0,775196855.756,Delaware,-0.11478,0.02092,-0.01906,0.04184,-0.09308,-0.05276000000000001
514,Delaware,2007,Marine Construction,30.0,225.0,11149135.0,19324857.707,Delaware,-0.126,0.00972,-0.055580000000000004,0.005300000000000001,-0.06602,-0.0257
515,Delaware,2007,Living Resources,23.0,259.0,8068700.0,15699220.078,Delaware,-0.126,0.00972,-0.055580000000000004,0.005300000000000001,-0.06602,-0.0257
516,Delaware,2007,Offshore Mineral Resources,13.0,43.0,1846980.0,2858042.75,Delaware,-0.126,0.00972,-0.055580000000000004,0.005300000000000001,-0.06602,-0.0257
517,Delaware,2007,Tourism and Recreation,1010.0,16661.0,259896248.0,511591044.614,Delaware,-0.126,0.00972,-0.055580000000000004,0.005300000000000001,-0.06602,-0.0257
518,Delaware,2007,Marine Transportation,71.0,2598.0,107090022.0,159384295.447,Delaware,-0.126,0.00972,-0.055580000000000004,0.005300000000000001,-0.06602,-0.0257
519,Delaware,2007,Ocean Economy,1148.0,19791.0,388237098.0,709399906.079,Delaware,-0.126,0.00972,-0.055580000000000004,0.005300000000000001,-0.06602,-0.0257
520,Delaware,2021,Marine Construction,28.0,70.0,4032343.0,7454562.703,Delaware,0.02436,0.16004000000000002,-0.12471999999999998,-0.06382,-0.11446,-0.07416
521,Delaware,2021,Living Resources,36.0,262.333,12787618.0,28881260.916,Delaware,0.02436,0.16004000000000002,-0.12471999999999998,-0.06382,-0.11446,-0.07416
522,Delaware,2021,Offshore Mineral Resources,10.0,73.5,4724403.0,7992173.158,Delaware,0.02436,0.16004000000000002,-0.12471999999999998,-0.06382,-0.11446,-0.07416
524,Delaware,2021,Tourism and Recreation,1513.0,22708.333,544318573.0,1298237965.595,Delaware,0.02436,0.16004000000000002,-0.12471999999999998,-0.06382,-0.11446,-0.07416
525,Delaware,2021,Marine Transportation,115.0,8518.583,445149624.0,565584828.529,Delaware,0.02436,0.16004000000000002,-0.12471999999999998,-0.06382,-0.11446,-0.07416
526,Delaware,2021,Ocean Economy,1705.0,31642.5,1011458424.0,1909663618.718,Delaware,0.02436,0.16004000000000002,-0.12471999999999998,-0.06382,-0.11446,-0.07416
527,Florida,2021,Marine Construction,899.0,10311.333,689704104.0,1323255805.795,Florida,0.3205125,0.10358051470588235,0.09823327205882353,0.023327757352941177,0.04287536764705882,-0.007415992647058824
528,Florida,2021,Living Resources,967.0,7546.417,375932925.0,993272954.284,Florida,0.3205125,0.10358051470588235,0.09823327205882353,0.023327757352941177,0.04287536764705882,-0.007415992647058824
529,Florida,2021,Offshore Mineral Resources,318.0,1619.083,103981970.0,345568666.146,Florida,0.3205125,0.10358051470588235,0.09823327205882353,0.023327757352941177,0.04287536764705882,-0.007415992647058824
530,Florida,2021,Ship and Boat Building,530.0,14318.167,818262845.0,1218085598.854,Florida,0.3205125,0.10358051470588235,0.09823327205882353,0.023327757352941177,0.04287536764705882,-0.007415992647058824
531,Florida,2021,Tourism and Recreation,20156.0,396129.333,12335741187.0,25993684789.837,Florida,0.3205125,0.10358051470588235,0.09823327205882353,0.023327757352941177,0.04287536764705882,-0.007415992647058824
532,Florida,2021,Marine Transportation,1718.0,116941.917,6284810665.0,10043061507.452,Florida,0.3205125,0.10358051470588235,0.09823327205882353,0.023327757352941177,0.04287536764705882,-0.007415992647058824
533,Florida,2021,Ocean Economy,24588.0,546866.25,20608433696.0,39916929322.366,Florida,0.3205125,0.10358051470588235,0.09823327205882353,0.023327757352941177,0.04287536764705882,-0.007415992647058824
534,Florida,2009,Marine Transportation,1303.0,51368.0,2592657906.0,6596498365.448,Florida,0.22740790441176473,0.010474816176470588,0.08520018382352941,0.010295404411764705,0.06471102941176471,0.01441875
535,Florida,2009,Ocean Economy,24015.0,402151.0,10112025917.0,23379698026.902,Florida,0.22740790441176473,0.010474816176470588,0.08520018382352941,0.010295404411764705,0.06471102941176471,0.01441875
536,Florida,2009,Marine Construction,690.0,7523.0,395606060.0,807613809.917,Florida,0.22740790441176473,0.010474816176470588,0.08520018382352941,0.010295404411764705,0.06471102941176471,0.01441875
537,Florida,2009,Living Resources,509.0,3156.0,101136992.0,287567211.482,Florida,0.22740790441176473,0.010474816176470588,0.08520018382352941,0.010295404411764705,0.06471102941176471,0.01441875
538,Florida,2009,Offshore Mineral Resources,325.0,1513.0,66643581.0,278173702.081,Florida,0.22740790441176473,0.010474816176470588,0.08520018382352941,0.010295404411764705,0.06471102941176471,0.01441875
539,Florida,2009,Ship and Boat Building,411.0,9016.0,370760465.0,977474388.701,Florida,0.22740790441176473,0.010474816176470588,0.08520018382352941,0.010295404411764705,0.06471102941176471,0.01441875
540,Florida,2009,Tourism and Recreation,20777.0,329574.0,6585220913.0,14432370549.274,Florida,0.22740790441176473,0.010474816176470588,0.08520018382352941,0.010295404411764705,0.06471102941176471,0.01441875
541,Florida,2010,Marine Construction,652.0,6308.0,295103608.0,686439732.426,Florida,0.15557536764705882,-0.06135533088235294,0.07572389705882354,0.0008187499999999997,0.05151176470588235,0.0012194852941176469
542,Florida,2010,Living Resources,522.0,3169.0,103321430.0,298466537.336,Florida,0.15557536764705882,-0.06135533088235294,0.07572389705882354,0.0008187499999999997,0.05151176470588235,0.0012194852941176469
543,Florida,2010,Offshore Mineral Resources,326.0,1426.0,67250284.0,277644394.341,Florida,0.15557536764705882,-0.06135533088235294,0.07572389705882354,0.0008187499999999997,0.05151176470588235,0.0012194852941176469
544,Florida,2010,Ship and Boat Building,383.0,8227.0,357811850.0,734876113.858,Florida,0.15557536764705882,-0.06135533088235294,0.07572389705882354,0.0008187499999999997,0.05151176470588235,0.0012194852941176469
545,Florida,2010,Tourism and Recreation,21254.0,334901.0,6823291998.0,15542142979.587,Florida,0.15557536764705882,-0.06135533088235294,0.07572389705882354,0.0008187499999999997,0.05151176470588235,0.0012194852941176469
546,Florida,2010,Marine Transportation,1386.0,51643.0,2674378511.0,6761360896.159,Florida,0.15557536764705882,-0.06135533088235294,0.07572389705882354,0.0008187499999999997,0.05151176470588235,0.0012194852941176469
547,Florida,2010,Ocean Economy,24523.0,405676.0,10321157681.0,24300930653.708,Florida,0.15557536764705882,-0.06135533088235294,0.07572389705882354,0.0008187499999999997,0.05151176470588235,0.0012194852941176469
548,Florida,2011,Marine Construction,687.0,5855.0,284676211.0,679614959.697,Florida,0.20678805147058824,-0.010143014705882353,0.06484099264705882,-0.010067279411764706,0.04658455882352941,-0.003704779411764707
549,Florida,2011,Living Resources,508.0,3212.0,102790164.0,285243770.166,Florida,0.20678805147058824,-0.010143014705882353,0.06484099264705882,-0.010067279411764706,0.04658455882352941,-0.003704779411764707
550,Florida,2011,Offshore Mineral Resources,290.0,1265.0,60237507.0,331521106.436,Florida,0.20678805147058824,-0.010143014705882353,0.06484099264705882,-0.010067279411764706,0.04658455882352941,-0.003704779411764707
551,Florida,2011,Ship and Boat Building,382.0,7838.0,341307656.0,737602588.498,Florida,0.20678805147058824,-0.010143014705882353,0.06484099264705882,-0.010067279411764706,0.04658455882352941,-0.003704779411764707
552,Florida,2011,Tourism and Recreation,21768.0,349047.0,7326240627.0,16656249264.932,Florida,0.20678805147058824,-0.010143014705882353,0.06484099264705882,-0.010067279411764706,0.04658455882352941,-0.003704779411764707
553,Florida,2011,Marine Transportation,1366.0,48689.0,2633347454.0,6328990481.752,Florida,0.20678805147058824,-0.010143014705882353,0.06484099264705882,-0.010067279411764706,0.04658455882352941,-0.003704779411764707
554,Florida,2011,Ocean Economy,25001.0,415908.0,10748599619.0,25019222171.481,Florida,0.20678805147058824,-0.010143014705882353,0.06484099264705882,-0.010067279411764706,0.04658455882352941,-0.003704779411764707
555,Florida,2012,Marine Construction,747.0,7026.25,372701493.0,757396928.085,Florida,0.22006856617647058,0.003134926470588235,0.08373492647058824,0.008830698529411766,0.06532867647058824,0.015042095588235294
556,Florida,2012,Living Resources,516.0,3381.167,114585076.0,318306915.554,Florida,0.22006856617647058,0.003134926470588235,0.08373492647058824,0.008830698529411766,0.06532867647058824,0.015042095588235294
557,Florida,2012,Offshore Mineral Resources,293.0,1396.917,93802136.0,434274206.963,Florida,0.22006856617647058,0.003134926470588235,0.08373492647058824,0.008830698529411766,0.06532867647058824,0.015042095588235294
558,Florida,2012,Ship and Boat Building,404.0,8765.667,394254554.0,769267796.921,Florida,0.22006856617647058,0.003134926470588235,0.08373492647058824,0.008830698529411766,0.06532867647058824,0.015042095588235294
559,Florida,2012,Tourism and Recreation,21339.0,365831.333,7834200088.0,17274379099.146,Florida,0.22006856617647058,0.003134926470588235,0.08373492647058824,0.008830698529411766,0.06532867647058824,0.015042095588235294
560,Florida,2012,Marine Transportation,1390.0,50366.083,2747887472.0,6149685796.219,Florida,0.22006856617647058,0.003134926470588235,0.08373492647058824,0.008830698529411766,0.06532867647058824,0.015042095588235294
561,Florida,2012,Ocean Economy,24689.0,436767.417,11557430819.0,25703310742.889,Florida,0.22006856617647058,0.003134926470588235,0.08373492647058824,0.008830698529411766,0.06532867647058824,0.015042095588235294
562,Florida,2013,Living Resources,547.0,3596.75,117564279.0,328622122.02,Florida,0.21497849264705882,-0.0019538602941176473,0.08420716911764706,0.009299632352941177,0.07574117647058824,0.025453676470588237
563,Florida,2013,Offshore Mineral Resources,299.0,1315.75,64156704.0,337357226.029,Florida,0.21497849264705882,-0.0019538602941176473,0.08420716911764706,0.009299632352941177,0.07574117647058824,0.025453676470588237
564,Florida,2013,Ship and Boat Building,431.0,9648.25,443809797.0,832918592.248,Florida,0.21497849264705882,-0.0019538602941176473,0.08420716911764706,0.009299632352941177,0.07574117647058824,0.025453676470588237
565,Florida,2013,Marine Transportation,1466.0,51486.5,2821084963.0,6751781867.051,Florida,0.21497849264705882,-0.0019538602941176473,0.08420716911764706,0.009299632352941177,0.07574117647058824,0.025453676470588237
566,Florida,2013,Ocean Economy,24525.0,446835.25,11994843320.0,26263808289.971,Florida,0.21497849264705882,-0.0019538602941176473,0.08420716911764706,0.009299632352941177,0.07574117647058824,0.025453676470588237
567,Florida,2013,Marine Construction,761.0,7517.583,379872437.0,670981068.96,Florida,0.21497849264705882,-0.0019538602941176473,0.08420716911764706,0.009299632352941177,0.07574117647058824,0.025453676470588237
568,Florida,2013,Tourism and Recreation,21021.0,373270.417,8168355140.0,17342147413.663,Florida,0.21497849264705882,-0.0019538602941176473,0.08420716911764706,0.009299632352941177,0.07574117647058824,0.025453676470588237
569,Florida,2005,Tourism and Recreation,17356.0,320194.0,5888105808.0,13487038606.414,Florida,0.16494356617647057,-0.051987132352941175,0.09284356617647059,0.01793841911764706,0.03763878676470588,-0.01264779411764706
570,Florida,2005,Marine Transportation,1229.0,52785.0,2343064139.0,4940465478.143,Florida,0.16494356617647057,-0.051987132352941175,0.09284356617647059,0.01793841911764706,0.03763878676470588,-0.01264779411764706
571,Florida,2005,Ocean Economy,20564.0,403389.0,9425365110.0,21120536302.12,Florida,0.16494356617647057,-0.051987132352941175,0.09284356617647059,0.01793841911764706,0.03763878676470588,-0.01264779411764706
572,Florida,2005,Marine Construction,719.0,10214.0,468172240.0,1155540361.551,Florida,0.16494356617647057,-0.051987132352941175,0.09284356617647059,0.01793841911764706,0.03763878676470588,-0.01264779411764706
573,Florida,2005,Living Resources,603.0,4243.0,125314302.0,323110492.78,Florida,0.16494356617647057,-0.051987132352941175,0.09284356617647059,0.01793841911764706,0.03763878676470588,-0.01264779411764706
574,Florida,2005,Offshore Mineral Resources,255.0,2379.0,102918409.0,291639932.546,Florida,0.16494356617647057,-0.051987132352941175,0.09284356617647059,0.01793841911764706,0.03763878676470588,-0.01264779411764706
575,Florida,2005,Ship and Boat Building,402.0,13571.0,497790212.0,922741430.686,Florida,0.16494356617647057,-0.051987132352941175,0.09284356617647059,0.01793841911764706,0.03763878676470588,-0.01264779411764706
576,Florida,2006,Marine Construction,767.0,10113.0,489365369.0,1135249422.772,Florida,0.21032867647058825,-0.006605330882352941,0.09246268382352942,0.017561213235294117,0.09488235294117647,0.04459264705882353
577,Florida,2006,Living Resources,571.0,3720.0,120425363.0,340641852.126,Florida,0.21032867647058825,-0.006605330882352941,0.09246268382352942,0.017561213235294117,0.09488235294117647,0.04459264705882353
578,Florida,2006,Offshore Mineral Resources,287.0,2353.0,104339370.0,361816725.506,Florida,0.21032867647058825,-0.006605330882352941,0.09246268382352942,0.017561213235294117,0.09488235294117647,0.04459264705882353
579,Florida,2006,Ship and Boat Building,389.0,14535.0,559438521.0,933016219.079,Florida,0.21032867647058825,-0.006605330882352941,0.09246268382352942,0.017561213235294117,0.09488235294117647,0.04459264705882353
580,Florida,2006,Tourism and Recreation,17805.0,326251.0,6270338127.0,14129924359.566,Florida,0.21032867647058825,-0.006605330882352941,0.09246268382352942,0.017561213235294117,0.09488235294117647,0.04459264705882353
581,Florida,2006,Marine Transportation,1247.0,55092.0,2549428413.0,6285562074.945,Florida,0.21032867647058825,-0.006605330882352941,0.09246268382352942,0.017561213235294117,0.09488235294117647,0.04459264705882353
582,Florida,2006,Ocean Economy,21066.0,412067.0,10093335163.0,23186210653.995,Florida,0.21032867647058825,-0.006605330882352941,0.09246268382352942,0.017561213235294117,0.09488235294117647,0.04459264705882353
583,Florida,2007,Marine Construction,803.0,9659.0,497583359.0,1143940175.042,Florida,0.22510202205882354,0.008168566176470589,0.09732702205882353,0.022420036764705883,0.019606433823529414,-0.030684007352941176
584,Florida,2007,Living Resources,531.0,3417.0,110473283.0,306070191.489,Florida,0.22510202205882354,0.008168566176470589,0.09732702205882353,0.022420036764705883,0.019606433823529414,-0.030684007352941176
585,Florida,2007,Offshore Mineral Resources,297.0,2282.0,99271711.0,361190750.978,Florida,0.22510202205882354,0.008168566176470589,0.09732702205882353,0.022420036764705883,0.019606433823529414,-0.030684007352941176
586,Florida,2007,Ship and Boat Building,378.0,14480.0,569693024.0,1269183380.322,Florida,0.22510202205882354,0.008168566176470589,0.09732702205882353,0.022420036764705883,0.019606433823529414,-0.030684007352941176
587,Florida,2007,Tourism and Recreation,18294.0,333600.0,6657327763.0,14467448682.784,Florida,0.22510202205882354,0.008168566176470589,0.09732702205882353,0.022420036764705883,0.019606433823529414,-0.030684007352941176
588,Florida,2007,Marine Transportation,1217.0,55357.0,2635965228.0,6556204704.809,Florida,0.22510202205882354,0.008168566176470589,0.09732702205882353,0.022420036764705883,0.019606433823529414,-0.030684007352941176
589,Florida,2007,Ocean Economy,21520.0,418798.0,10570314368.0,24104037885.424,Florida,0.22510202205882354,0.008168566176470589,0.09732702205882353,0.022420036764705883,0.019606433823529414,-0.030684007352941176
590,Florida,2008,Marine Construction,742.0,8760.0,454440481.0,925523271.788,Florida,0.18199595588235293,-0.03493658088235294,0.055654595588235295,-0.01925110294117647,0.03235055147058824,-0.017941176470588235
591,Florida,2008,Living Resources,522.0,3342.0,109514555.0,280876580.644,Florida,0.18199595588235293,-0.03493658088235294,0.055654595588235295,-0.01925110294117647,0.03235055147058824,-0.017941176470588235
592,Florida,2008,Offshore Mineral Resources,337.0,2007.0,89572616.0,459074832.511,Florida,0.18199595588235293,-0.03493658088235294,0.055654595588235295,-0.01925110294117647,0.03235055147058824,-0.017941176470588235
593,Florida,2008,Ship and Boat Building,418.0,13493.0,544499829.0,1221771471.244,Florida,0.18199595588235293,-0.03493658088235294,0.055654595588235295,-0.01925110294117647,0.03235055147058824,-0.017941176470588235
594,Florida,2008,Tourism and Recreation,20010.0,333904.0,6678294497.0,14557233363.813,Florida,0.18199595588235293,-0.03493658088235294,0.055654595588235295,-0.01925110294117647,0.03235055147058824,-0.017941176470588235
595,Florida,2008,Marine Transportation,1336.0,55173.0,2701500407.0,6995651109.49,Florida,0.18199595588235293,-0.03493658088235294,0.055654595588235295,-0.01925110294117647,0.03235055147058824,-0.017941176470588235
596,Florida,2008,Ocean Economy,23365.0,416681.0,10577822385.0,24440130629.491,Florida,0.18199595588235293,-0.03493658088235294,0.055654595588235295,-0.01925110294117647,0.03235055147058824,-0.017941176470588235
597,Florida,2016,Marine Construction,832.0,8363.083,448012881.0,901005734.384,Florida,0.28580091911764705,0.06886874999999999,0.04558529411764706,-0.02932371323529412,0.08479466911764706,0.03450588235294118
598,Florida,2016,Living Resources,922.0,6797.333,280007837.0,794540466.811,Florida,0.28580091911764705,0.06886874999999999,0.04558529411764706,-0.02932371323529412,0.08479466911764706,0.03450588235294118
599,Florida,2016,Offshore Mineral Resources,297.0,1415.917,80854963.0,232126709.83,Florida,0.28580091911764705,0.06886874999999999,0.04558529411764706,-0.02932371323529412,0.08479466911764706,0.03450588235294118
600,Florida,2016,Ship and Boat Building,483.0,12042.083,591419018.0,1132113147.754,Florida,0.28580091911764705,0.06886874999999999,0.04558529411764706,-0.02932371323529412,0.08479466911764706,0.03450588235294118
601,Florida,2016,Tourism and Recreation,18703.0,410062.167,9737003667.0,20656170806.788,Florida,0.28580091911764705,0.06886874999999999,0.04558529411764706,-0.02932371323529412,0.08479466911764706,0.03450588235294118
602,Florida,2016,Marine Transportation,1512.0,57576.417,3498625426.0,7243357103.867,Florida,0.28580091911764705,0.06886874999999999,0.04558529411764706,-0.02932371323529412,0.08479466911764706,0.03450588235294118
603,Florida,2016,Ocean Economy,22749.0,496257.0,14635923792.0,30959313969.434,Florida,0.28580091911764705,0.06886874999999999,0.04558529411764706,-0.02932371323529412,0.08479466911764706,0.03450588235294118
604,Florida,2016,All Industries Total,658096.0,8309351.0,390833644456.0,938370300000.0,Florida,0.28580091911764705,0.06886874999999999,0.04558529411764706,-0.02932371323529412,0.08479466911764706,0.03450588235294118
605,Florida,2016,Leisure and Hospitality,54893.0,1190128.0,29247963284.0,57772300000.0,Florida,0.28580091911764705,0.06886874999999999,0.04558529411764706,-0.02932371323529412,0.08479466911764706,0.03450588235294118
606,Florida,2016,Trade Transportation and Utilities,141456.0,1764663.0,74989937972.0,181306100000.0,Florida,0.28580091911764705,0.06886874999999999,0.04558529411764706,-0.02932371323529412,0.08479466911764706,0.03450588235294118
607,Florida,2016,Natural Resources and Mining,5413.0,79202.0,2491228271.0,7420900000.0,Florida,0.28580091911764705,0.06886874999999999,0.04558529411764706,-0.02932371323529412,0.08479466911764706,0.03450588235294118
608,Florida,2016,Other Services,54065.0,273299.0,9303606067.0,25124100000.0,Florida,0.28580091911764705,0.06886874999999999,0.04558529411764706,-0.02932371323529412,0.08479466911764706,0.03450588235294118
609,Florida,2016,Construction,64616.0,478201.0,22658242222.0,45588900000.0,Florida,0.28580091911764705,0.06886874999999999,0.04558529411764706,-0.02932371323529412,0.08479466911764706,0.03450588235294118
610,Florida,2016,Manufacturing,20271.0,354863.0,20517247478.0,49320200000.0,Florida,0.28580091911764705,0.06886874999999999,0.04558529411764706,-0.02932371323529412,0.08479466911764706,0.03450588235294118
611,Florida,2016,Public Administration,4283.0,443557.0,24672140572.0,106912600000.0,Florida,0.28580091911764705,0.06886874999999999,0.04558529411764706,-0.02932371323529412,0.08479466911764706,0.03450588235294118
612,Florida,2016,Financial Activities,70644.0,546313.0,38039082129.0,212795300000.0,Florida,0.28580091911764705,0.06886874999999999,0.04558529411764706,-0.02932371323529412,0.08479466911764706,0.03450588235294118
613,Florida,2016,Professional and Business Services,151850.0,1288121.0,73433239978.0,119509400000.0,Florida,0.28580091911764705,0.06886874999999999,0.04558529411764706,-0.02932371323529412,0.08479466911764706,0.03450588235294118
614,Florida,2016,Education and Health Services,70309.0,1748537.0,84648918936.0,91113600000.0,Florida,0.28580091911764705,0.06886874999999999,0.04558529411764706,-0.02932371323529412,0.08479466911764706,0.03450588235294118
615,Florida,2016,Information,10769.0,137979.0,10627134839.0,41507000000.0,Florida,0.28580091911764705,0.06886874999999999,0.04558529411764706,-0.02932371323529412,0.08479466911764706,0.03450588235294118
616,Florida,2017,Marine Construction,885.0,9052.5,504843796.0,1026756160.871,Florida,0.26233216911764706,0.045396875,0.09559761029411765,0.020691176470588237,0.006671139705882353,-0.0436172794117647
617,Florida,2017,Living Resources,919.0,6864.583,280067805.0,778454392.476,Florida,0.26233216911764706,0.045396875,0.09559761029411765,0.020691176470588237,0.006671139705882353,-0.0436172794117647
618,Florida,2017,Offshore Mineral Resources,280.0,1522.417,89424046.0,305272940.307,Florida,0.26233216911764706,0.045396875,0.09559761029411765,0.020691176470588237,0.006671139705882353,-0.0436172794117647
619,Florida,2017,Ship and Boat Building,494.0,12358.417,611986009.0,1136967438.519,Florida,0.26233216911764706,0.045396875,0.09559761029411765,0.020691176470588237,0.006671139705882353,-0.0436172794117647
620,Florida,2017,Tourism and Recreation,18070.0,408844.083,9922648498.0,21398822443.996,Florida,0.26233216911764706,0.045396875,0.09559761029411765,0.020691176470588237,0.006671139705882353,-0.0436172794117647
621,Florida,2017,Marine Transportation,1517.0,59904.5,3797829253.0,7420413233.778,Florida,0.26233216911764706,0.045396875,0.09559761029411765,0.020691176470588237,0.006671139705882353,-0.0436172794117647
622,Florida,2017,Ocean Economy,22165.0,498546.5,15206799407.0,32066686609.948,Florida,0.26233216911764706,0.045396875,0.09559761029411765,0.020691176470588237,0.006671139705882353,-0.0436172794117647
623,Florida,2017,Other Services,54950.0,274444.0,9706062450.0,25801200000.0,Florida,0.26233216911764706,0.045396875,0.09559761029411765,0.020691176470588237,0.006671139705882353,-0.0436172794117647
624,Florida,2017,Public Administration,4214.0,447282.0,25634878642.0,109813000000.0,Florida,0.26233216911764706,0.045396875,0.09559761029411765,0.020691176470588237,0.006671139705882353,-0.0436172794117647
625,Florida,2017,All Industries Total,673499.0,8494623.0,411607000000.0,979465000000.0,Florida,0.26233216911764706,0.045396875,0.09559761029411765,0.020691176470588237,0.006671139705882353,-0.0436172794117647
626,Florida,2017,Financial Activities,71707.0,559699.0,40660459496.0,221103000000.0,Florida,0.26233216911764706,0.045396875,0.09559761029411765,0.020691176470588237,0.006671139705882353,-0.0436172794117647
627,Florida,2017,Natural Resources and Mining,5353.0,76862.0,2518882958.0,7440500000.0,Florida,0.26233216911764706,0.045396875,0.09559761029411765,0.020691176470588237,0.006671139705882353,-0.0436172794117647
628,Florida,2017,Trade Transportation and Utilities,140481.0,1791038.0,78546099138.0,188966000000.0,Florida,0.26233216911764706,0.045396875,0.09559761029411765,0.020691176470588237,0.006671139705882353,-0.0436172794117647
629,Florida,2017,Education and Health Services,72320.0,1786717.0,88044080173.0,94253800000.0,Florida,0.26233216911764706,0.045396875,0.09559761029411765,0.020691176470588237,0.006671139705882353,-0.0436172794117647
630,Florida,2017,Information,11006.0,139049.0,11133053627.0,43552600000.0,Florida,0.26233216911764706,0.045396875,0.09559761029411765,0.020691176470588237,0.006671139705882353,-0.0436172794117647
631,Florida,2017,Leisure and Hospitality,55561.0,1215060.0,30529917627.0,60121100000.0,Florida,0.26233216911764706,0.045396875,0.09559761029411765,0.020691176470588237,0.006671139705882353,-0.0436172794117647
632,Florida,2017,Professional and Business Services,157065.0,1326290.0,77885984483.0,127012000000.0,Florida,0.26233216911764706,0.045396875,0.09559761029411765,0.020691176470588237,0.006671139705882353,-0.0436172794117647
633,Florida,2017,Construction,67426.0,507712.0,25022443329.0,49728500000.0,Florida,0.26233216911764706,0.045396875,0.09559761029411765,0.020691176470588237,0.006671139705882353,-0.0436172794117647
634,Florida,2017,Manufacturing,20513.0,363137.0,21566256664.0,51673100000.0,Florida,0.26233216911764706,0.045396875,0.09559761029411765,0.020691176470588237,0.006671139705882353,-0.0436172794117647
635,Florida,2018,Marine Construction,872.0,9374.5,549750121.0,1114404916.536,Florida,0.23358878676470587,0.016657904411764707,0.07003988970588236,-0.004865441176470588,0.08528400735294117,0.034998345588235294
636,Florida,2018,Living Resources,916.0,6855.5,284031858.0,761645843.624,Florida,0.23358878676470587,0.016657904411764707,0.07003988970588236,-0.004865441176470588,0.08528400735294117,0.034998345588235294
637,Florida,2018,Offshore Mineral Resources,285.0,1593.333,92805968.0,342806734.499,Florida,0.23358878676470587,0.016657904411764707,0.07003988970588236,-0.004865441176470588,0.08528400735294117,0.034998345588235294
638,Florida,2018,Ship and Boat Building,491.0,13113.583,672231504.0,1224408017.94,Florida,0.23358878676470587,0.016657904411764707,0.07003988970588236,-0.004865441176470588,0.08528400735294117,0.034998345588235294
639,Florida,2018,Tourism and Recreation,19143.0,427574.75,10843584816.0,22284397583.137,Florida,0.23358878676470587,0.016657904411764707,0.07003988970588236,-0.004865441176470588,0.08528400735294117,0.034998345588235294
640,Florida,2018,Marine Transportation,1544.0,62929.0,4145761977.0,8283937901.322,Florida,0.23358878676470587,0.016657904411764707,0.07003988970588236,-0.004865441176470588,0.08528400735294117,0.034998345588235294
641,Florida,2018,Ocean Economy,23251.0,521440.667,16588166244.0,34011600997.057,Florida,0.23358878676470587,0.016657904411764707,0.07003988970588236,-0.004865441176470588,0.08528400735294117,0.034998345588235294
642,Florida,2018,Financial Activities,73503.0,573810.0,43187985023.0,244110600000.0,Florida,0.23358878676470587,0.016657904411764707,0.07003988970588236,-0.004865441176470588,0.08528400735294117,0.034998345588235294
